Area,BHK,Bathroom,Furnishing,Region,Locality,Parking,Price,Status,Transaction,Type,Per_Sqft
900,2,2,Furnished,Manglapuri,"Baljit Nagar, Patel Nagar",1,1500000,Ready_to_move,Resale,Builder_Floor,1667
66,3,1,Unfurnished,Manglapuri,"Baljit Nagar, Patel Nagar",1,1600000,Ready_to_move,New_Property,Apartment,24242
850,2,2,Semi-Furnished,Manglapuri,"Diamond Heights Multi Estate, Najafgarh",1,2940000,Almost_ready,New_Property,Apartment,24718
850,2,2,Semi-Furnished,Manglapuri,"Diamond Heights Multi Estate, Najafgarh",1,2940000,Almost_ready,New_Property,Apartment,24718
900,2,2,Semi-Furnished,Manglapuri,"Indra Park Palam, Manglapuri",1,3100000,Ready_to_move,Resale,Builder_Floor,3444
360,1,1,Semi-Furnished,Manglapuri,"Indra Park Palam, Manglapuri",1,1500000,Ready_to_move,Resale,Builder_Floor,4167
50,1,1,Unfurnished,Manglapuri,"Indra Park Palam, Manglapuri",1,1500000,Ready_to_move,Resale,Builder_Floor,8333
700,2,2,Semi-Furnished,Manglapuri,"Khanpur, Madangir",1,2400000,Ready_to_move,New_Property,Builder_Floor,18750
700,2,2,Semi-Furnished,Manglapuri,"Khanpur, Madangir",1,2400000,Ready_to_move,New_Property,Builder_Floor,18750
900,3,2,Semi-Furnished,Manglapuri,"Manglapuri, Sultanpur",1,9000000,Ready_to_move,Resale,Builder_Floor,3714
765,3,2,Unfurnished,Manglapuri,"Manglapuri, Sultanpur",1,3700000,Ready_to_move,Resale,Builder_Floor,4837
1000,3,2,Semi-Furnished,Manglapuri,"Manglapuri, Sultanpur",1,7000000,Ready_to_move,New_Property,Builder_Floor,7000
1200,2,2,Semi-Furnished,Manglapuri,"Manglapuri, Sultanpur",1,10000000,Ready_to_move,Resale,Apartment,8333
1600,3,3,Unfurnished,Manglapuri,"New Manglapuri, Sultanpur",1,10800000,Ready_to_move,Resale,Builder_Floor,3714
1600,3,3,Unfurnished,Manglapuri,"New Manglapuri, Sultanpur",1,10800000,Ready_to_move,Resale,Builder_Floor,3714
1700,3,3,Semi-Furnished,Manglapuri,"New Manglapuri, Sultanpur",1,8500000,Ready_to_move,New_Property,Apartment,3714
1000,3,3,Semi-Furnished,Manglapuri,"New Manglapuri, Sultanpur",1,5500000,Ready_to_move,New_Property,Apartment,3714
700,2,2,Semi-Furnished,Manglapuri,"New Manglapuri, Sultanpur",1,3500000,Ready_to_move,Resale,Builder_Floor,3714
1000,3,2,Unfurnished,Manglapuri,"New Manglapuri, Sultanpur",1,10000000,Ready_to_move,New_Property,Builder_Floor,3714
1100,3,2,Semi-Furnished,Manglapuri,"New Manglapuri, Sultanpur",1,6000000,Ready_to_move,Resale,Builder_Floor,3714
900,3,2,Semi-Furnished,Manglapuri,"New Manglapuri, Sultanpur",1,9000000,Ready_to_move,New_Property,Builder_Floor,
1150,3,2,Semi-Furnished,Manglapuri,"New Manglapuri, Sultanpur",1,6300000,Ready_to_move,Resale,Builder_Floor,
500,1,1,Furnished,Manglapuri,"New Manglapuri, Sultanpur",1,2350000,Ready_to_move,Resale,Builder_Floor,3714
450,1,1,Semi-Furnished,Manglapuri,"New Manglapuri, Sultanpur",1,2350000,Ready_to_move,Resale,Apartment,5222
1170,3,3,Unfurnished,Mehrauli,"Andheria Mor, Mehrauli",5,7200000,Almost_ready,New_Property,Builder_Floor,8060
1500,3,3,Semi-Furnished,Mehrauli,"Andheria Mor, Mehrauli",1,8400000,Ready_to_move,New_Property,Apartment,8060
405,1,1,Unfurnished,Mehrauli,"Andheria Mor, Mehrauli",1,1500000,Ready_to_move,Resale,Apartment,3778
450,1,1,Unfurnished,Mehrauli,"Brijwasi Colony, Mehrauli",1,1650000,Ready_to_move,Resale,Apartment,3667
1080,3,3,Unfurnished,Mehrauli,Mehrauli,5,6000000,Ready_to_move,New_Property,Apartment,8060
1675,4,3,Furnished,Mehrauli,Mehrauli,2,13500000,Ready_to_move,Resale,Builder_Floor,8060
1250,3,3,Unfurnished,Mehrauli,Mehrauli,2,8500000,Almost_ready,New_Property,Builder_Floor,8060
1050,3,2,Unfurnished,Mehrauli,Mehrauli,2,5600000,Ready_to_move,New_Property,Builder_Floor,3294
800,3,3,Semi-Furnished,Mehrauli,Mehrauli,1,4500000,Ready_to_move,Resale,Apartment,3294
1350,3,3,Unfurnished,Mehrauli,Mehrauli,1,8500000,Ready_to_move,New_Property,Builder_Floor,3294
1350,3,3,Unfurnished,Mehrauli,Mehrauli,1,8500000,Ready_to_move,New_Property,Apartment,3294
1350,3,3,Unfurnished,Mehrauli,Mehrauli,1,8500000,Ready_to_move,New_Property,Apartment,8060
1044.0983,3,2,Unfurnished,Mehrauli,Mehrauli,1,6000000,Ready_to_move,Resale,Builder_Floor,3148
850,2,2,Semi-Furnished,Mehrauli,Mehrauli,1,2800000,Ready_to_move,Resale,Apartment,3294
173,2,2,Unfurnished,Mehrauli,Mehrauli,1,3500000,Ready_to_move,Resale,Builder_Floor,3667
500,1,2,Semi-Furnished,Mehrauli,Mehrauli,1,2100000,Ready_to_move,Resale,Apartment,4200
855,2,2,Semi-Furnished,Mehrauli,Mehrauli,1,4000000,Ready_to_move,Resale,Builder_Floor,4678
600,2,2,Unfurnished,Mehrauli,Mehrauli,1,3200000,Ready_to_move,Resale,Builder_Floor,5333
1100,3,2,Unfurnished,Mehrauli,Mehrauli,1,8500000,Ready_to_move,Resale,Builder_Floor,7727
405,1,1,Unfurnished,Mehrauli,Mehrauli,1,1200000,Ready_to_move,Resale,Builder_Floor,2963
540,1,1,Unfurnished,Mehrauli,Mehrauli,1,1700000,Ready_to_move,Resale,Builder_Floor,3148
405,1,1,Semi-Furnished,Mehrauli,Mehrauli,1,1600000,Ready_to_move,Resale,Apartment,3148
405,1,1,Furnished,Mehrauli,Mehrauli,1,1800000,Ready_to_move,Resale,Apartment,3294
450,1,1,Unfurnished,Mehrauli,Mehrauli,1,1700000,Ready_to_move,New_Property,Builder_Floor,3294
450,1,1,Furnished,Mehrauli,Mehrauli,1,1700000,Ready_to_move,Resale,Apartment,3778
650,2,2,Semi-Furnished,Mehrauli,Mehrauli,,2750000,Ready_to_move,Resale,Apartment,
675,2,1,Unfurnished,Mehrauli,Mehrauli,,2200000,Ready_to_move,Resale,Builder_Floor,3259
405,1,1,Semi-Furnished,Mehrauli,Mehrauli,,1500000,Ready_to_move,New_Property,Apartment,
1250,3,2,Semi-Furnished,Mehrauli,Mehrauli carpet area 1250 sqft status Ready to Move floor Ground out of 8 floors transaction Resale furnishing Semi-Furnished facing East overlooking Main Road car parking 1 Covered bathroom 2 balcony 3 ownership Freehold The flat located are very good condition and well developed area. The flat area are very spaciable. This flat balcony view is very best society very neat and clean. read more Contact Agent View Phone No. Share Feedback Agent Bharti Real Estate 100+ Buyers Served,1,6500000,Ready_to_move,Resale,Apartment,8060
1300,3,3,Semi-Furnished,Mehrauli,"Mehrauli carpet area 1300 sqft status Ready to Move floor 2 out of 4 floors transaction New Property furnishing Semi-Furnished facing East overlooking Garden/Park, Main Road car parking 2 Covered bathroom 3 balcony 2 ownership Freehold 3 bhk flat with attached washroom, modular kitchen, IInd floor, one car and one bike parking, lift, gated society, security, cctv camera, water backup. read more Contact Agent View Phone No. Share Feedback Agent India Bhoomi",2,7000000,Ready_to_move,New_Property,Builder_Floor,3294
2175,4,4,Unfurnished,Moti Nagar,"DLF Capital Greens, Moti Nagar, Kirti Nagar ( 1 km from New Moti Nagar, Kirti Nagar)",1,44000000,Ready_to_move,Resale,Apartment,8889
1240,3,3,Unfurnished,Moti Nagar,"DLF Capital Greens, Moti Nagar, Kirti Nagar ( 1 km from New Moti Nagar, Kirti Nagar)",1,18000000,Ready_to_move,Resale,Apartment,
2282,4,5,Unfurnished,Moti Nagar,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,38000000,Ready_to_move,Resale,Apartment,5806
2282,4,5,Unfurnished,Moti Nagar,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,37500000,Ready_to_move,Resale,Apartment,8889
2800,4,5,Semi-Furnished,Moti Nagar,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,42500000,Ready_to_move,Resale,Apartment,15178
3002,4,5,Semi-Furnished,Moti Nagar,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,50000000,Ready_to_move,Resale,Apartment,
2800,4,4,Unfurnished,Moti Nagar,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,40000000,Ready_to_move,Resale,Apartment,14285
1450,3,3,Semi-Furnished,Moti Nagar,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,15000000,Ready_to_move,New_Property,Apartment,8889
1450,3,3,Semi-Furnished,Moti Nagar,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,15500000,Ready_to_move,New_Property,Apartment,
1590,3,2,Unfurnished,Moti Nagar,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,25000000,Ready_to_move,New_Property,Apartment,8889
1470,3,2,Semi-Furnished,Moti Nagar,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,14200000,Ready_to_move,New_Property,Apartment,10838
1250,2,2,Furnished,Moti Nagar,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",2,15000000,Ready_to_move,Resale,Apartment,
1260,3,3,Semi-Furnished,Moti Nagar,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1,25000000,Ready_to_move,Resale,Apartment,8889
1753,3,3,Unfurnished,Moti Nagar,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1,19000000,Ready_to_move,Resale,Apartment,10838
1646,3,3,Unfurnished,Moti Nagar,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1,20000000,Ready_to_move,Resale,Apartment,12151
1250,3,2,Semi-Furnished,Moti Nagar,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1,16000000,Ready_to_move,Resale,Apartment,12151
2659,4,5,Unfurnished,Moti Nagar,"New Moti Nagar, Kirti Nagar",3,43500000,Ready_to_move,Resale,Apartment,10838
2300,4,5,Semi-Furnished,Moti Nagar,"New Moti Nagar, Kirti Nagar",3,46500000,Ready_to_move,New_Property,Apartment,
1550,3,2,Unfurnished,Moti Nagar,"New Moti Nagar, Kirti Nagar",3,19500000,Ready_to_move,Resale,Apartment,10838
2430,4,5,Semi-Furnished,Moti Nagar,"New Moti Nagar, Kirti Nagar",2,42500000,Ready_to_move,Resale,Apartment,
1429,3,3,Unfurnished,Moti Nagar,"New Moti Nagar, Kirti Nagar",2,17500000,Ready_to_move,Resale,Apartment,
861.112,2,2,Furnished,Moti Nagar,"New Moti Nagar, Kirti Nagar",2,5000000,Ready_to_move,Resale,Builder_Floor,5806
990,3,2,Unfurnished,Moti Nagar,"New Moti Nagar, Kirti Nagar",2,25000000,Ready_to_move,Resale,Apartment,8889
1400,3,2,Semi-Furnished,Moti Nagar,"New Moti Nagar, Kirti Nagar",2,17500000,Ready_to_move,Resale,Apartment,8889
702,3,2,Semi-Furnished,Moti Nagar,"New Moti Nagar, Kirti Nagar",2,14200000,Ready_to_move,Resale,Apartment,10838
1138,2,2,Semi-Furnished,Moti Nagar,"New Moti Nagar, Kirti Nagar",2,13500000,Ready_to_move,New_Property,Apartment,10838
1457,3,3,Unfurnished,Moti Nagar,"New Moti Nagar, Kirti Nagar",1,23000000,Ready_to_move,Resale,Apartment,8889
900,3,2,Unfurnished,Moti Nagar,"New Moti Nagar, Kirti Nagar",1,8000000,Ready_to_move,Resale,Builder_Floor,8889
900,2,2,Semi-Furnished,Moti Nagar,"New Moti Nagar, Kirti Nagar",1,6700000,Ready_to_move,Resale,Apartment,12151
1350,3,2,Unfurnished,Moti Nagar,"New Moti Nagar, Kirti Nagar",1,18500000,Ready_to_move,Resale,Apartment,
61,3,3,Unfurnished,Narela,"Bhorgarh, Narela",1,4000000,Ready_to_move,Resale,Apartment,4270
900,2,2,Semi-Furnished,Narela,"DDA Flats Pocket 1 Sector A9, Narela",2,3800000,Ready_to_move,Resale,Apartment,4222
350,1,1,Unfurnished,Narela,"DDA Flats Pocket 3, Narela",39,3000000,Ready_to_move,Resale,Apartment,5128
2077.4327,1,1,Unfurnished,Narela,"DDA Flats Pocket 3, Narela",1,1000000,Ready_to_move,Resale,Builder_Floor,5051
450,1,1,Furnished,Narela,"DDA Flats Pocket 6 Sector A10, Narela",2,2200000,Ready_to_move,Resale,Apartment,4889
452.0838,2,1,Furnished,Narela,"DDA Flats Pocket 6 Sector A10, Narela",1,3000000,Ready_to_move,Resale,Apartment,6636
360,1,1,Unfurnished,Narela,"DDA Janta Flats, Tikri Khurd Sector B2, Narela",1,1800000,Ready_to_move,Resale,Apartment,5000
350,1,1,Unfurnished,Narela,"DDA Lig Flats, Narela",39,1600000,Ready_to_move,Resale,Apartment,4571
390,1,1,Unfurnished,Narela,"DDA Lig Flats, Narela",39,2000000,Ready_to_move,Resale,Apartment,5128
210,1,1,Semi-Furnished,Narela,"DDA Lig Flats, Narela",39,2000000,Ready_to_move,New_Property,Apartment,5128
50,1,1,Unfurnished,Narela,"DDA Lig Flats, Narela",39,3500000,Ready_to_move,New_Property,Apartment,5128
379,1,1,Unfurnished,Narela,"DDA Lig Flats, Narela",1,1600000,Ready_to_move,Resale,Builder_Floor,4221
437,1,1,Furnished,Narela,"DDA Lig Flats, Narela",1,3500000,Ready_to_move,New_Property,Apartment,4270
4900,1,1,Unfurnished,Narela,"DDA Lig Flats, Narela",1,1000000,Ready_to_move,New_Property,Apartment,5051
50,1,1,Semi-Furnished,Narela,"DDA Lig Flats, Narela",1,3500000,Ready_to_move,New_Property,Apartment,5051
350,1,1,Semi-Furnished,Narela,"DDA Lig Flats, Narela",1,1800000,Ready_to_move,Resale,Builder_Floor,5143
500,1,1,Unfurnished,Narela,"DDA Pocket H, Narela",39,1800000,Ready_to_move,Resale,Apartment,3600
365,1,1,Unfurnished,Narela,Narela,39,3500000,Ready_to_move,Resale,Apartment,7143
559.7228,2,2,Furnished,Narela,Narela,3,2850000,Ready_to_move,Resale,Apartment,5092
350,1,1,Unfurnished,Narela,Narela,3,2500000,Ready_to_move,Resale,Apartment,7143
585,2,2,Unfurnished,Narela,Narela,1,1900000,Ready_to_move,Resale,Builder_Floor,3248
495,2,2,Unfurnished,Narela,Narela,1,1750000,Ready_to_move,Resale,Builder_Floor,4270
990,3,2,Furnished,Narela,Narela,1,5000000,Ready_to_move,Resale,Builder_Floor,5051
236.8058,1,1,Unfurnished,Narela,Narela,1,2000000,Ready_to_move,Resale,Apartment,4221
350,1,1,Unfurnished,Narela,Narela,1,1490000,Ready_to_move,New_Property,Apartment,4270
425,1,1,Unfurnished,Narela,Narela,1,2200000,Ready_to_move,Resale,Apartment,5176
445,1,1,Unfurnished,Narela,Narela Mandi,1,1500000,Ready_to_move,Resale,Apartment,4221
378,1,2,Unfurnished,Narela,"Narela Sector A1 carpet area 42 sqyrd status Ready to Move floor Ground out of 5 floors transaction Resale furnishing Unfurnished facing North - East overlooking Garden/Park, Main Road car parking 2 Open bathroom 2 balcony 2 ownership Freehold Near bawana industrial area and j.j. colony. DDA Housing property LIG FLAT very nice property for single family 200 hundreds family already living IN THIS SOCIETY and very piece full atmosphere this society 24 hour guards all facility available read more Contact Owner View Phone No. Share Feedback Owner Vivek Gupta",2,1500000,Ready_to_move,Resale,Apartment,
198,1,1,Furnished,Narela,Narela Sector A5,1,1000000,Ready_to_move,Resale,Apartment,5051
900,2,2,Unfurnished,Narela,Narela Sector A9,1,4600000,Ready_to_move,Resale,Apartment,4270
2070,3,3,Semi-Furnished,New Friends Colony,"Friends Colony East, New Friends Colony",2,37500000,Ready_to_move,New_Property,Builder_Floor,15459
1700,3,3,Semi-Furnished,New Friends Colony,"Friends Colony East, New Friends Colony",2,38500000,Ready_to_move,New_Property,Builder_Floor,120000
2450,4,4,Furnished,New Friends Colony,"Friends Colony West, New Friends Colony",2,70000000,Ready_to_move,New_Property,Builder_Floor,120000
3510,4,4,Semi-Furnished,New Friends Colony,"Friends Colony West, New Friends Colony",2,45000000,Ready_to_move,Resale,Builder_Floor,
2200,4,4,Semi-Furnished,New Friends Colony,"Kalindi Colony, Maharani Bagh, New Friends Colony",2,50000000,Ready_to_move,Resale,Builder_Floor,15459
8150,4,5,Unfurnished,New Friends Colony,"Maharani Bagh, New Friends Colony",4,170000000,Ready_to_move,New_Property,Builder_Floor,15459
7200,4,4,Semi-Furnished,New Friends Colony,"Maharani Bagh, New Friends Colony",2,120000000,Ready_to_move,Resale,Builder_Floor,16667
2500,3,3,Semi-Furnished,New Friends Colony,"Maharani Bagh, New Friends Colony",2,50000000,Ready_to_move,Resale,Apartment,120000
4800,3,4,Semi-Furnished,New Friends Colony,"Maharani Bagh, New Friends Colony",1,85000000,Ready_to_move,Resale,Builder_Floor,15459
3500,3,3,Unfurnished,New Friends Colony,"Maharani Bagh, New Friends Colony",1,45000000,Ready_to_move,Resale,Builder_Floor,15459
2000,4,4,Semi-Furnished,New Friends Colony,New Friends Colony,3,70000000,Ready_to_move,New_Property,Builder_Floor,15459
2100,4,5,Semi-Furnished,New Friends Colony,New Friends Colony,2,56000000,Ready_to_move,New_Property,Builder_Floor,15459
3500,4,5,Semi-Furnished,New Friends Colony,New Friends Colony,2,58000000,Ready_to_move,New_Property,Builder_Floor,15459
2800,4,5,Semi-Furnished,New Friends Colony,New Friends Colony,2,75000000,Ready_to_move,New_Property,Builder_Floor,23529
3500,4,4,Unfurnished,New Friends Colony,New Friends Colony,2,90000000,Ready_to_move,Resale,Builder_Floor,15459
4500,4,4,Semi-Furnished,New Friends Colony,New Friends Colony,2,70000000,Ready_to_move,Resale,Builder_Floor,23529
4500,4,4,Semi-Furnished,New Friends Colony,New Friends Colony,2,55000000,Ready_to_move,Resale,Builder_Floor,23529
4500,4,4,Semi-Furnished,New Friends Colony,New Friends Colony,2,60000000,Ready_to_move,New_Property,Builder_Floor,120000
1800,4,4,Semi-Furnished,New Friends Colony,New Friends Colony,2,65000000,Ready_to_move,New_Property,Builder_Floor,120000
4500,4,4,Semi-Furnished,New Friends Colony,New Friends Colony,2,75000000,Ready_to_move,New_Property,Builder_Floor,120000
1600,3,3,Semi-Furnished,New Friends Colony,New Friends Colony,2,40000000,Ready_to_move,Resale,Apartment,15459
1500,3,3,Semi-Furnished,New Friends Colony,New Friends Colony,2,60000000,Ready_to_move,New_Property,Builder_Floor,15459
1400,3,3,Semi-Furnished,New Friends Colony,New Friends Colony,2,50000000,Ready_to_move,New_Property,Builder_Floor,23529
2550,4,4,Unfurnished,New Friends Colony,New Friends Colony,1,60000000,Ready_to_move,Resale,Builder_Floor,23529
4300,4,4,Unfurnished,New Friends Colony,"New Friends Colony carpet area 4300 sqft status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Unfurnished facing North - East overlooking Garden/Park, Main Road car parking 2 Covered, 2 Open bathroom 4 balcony 3 ownership Freehold hurry up... dont waste time any where, It is best deal in your pocket budget.well maintained second floor with terrace garden plus 2 additional room on terrace up for sale in new friends colony.the property has 4 king sized bedroom attached bathroom with roof top shower with Jacuzzi. It has 3 big balconies with wonderful outer view. It has modular kitchen with new fittings. It has servant quarter pooja room study room store room etc. It has drawing & dining. It has 2 car parking with gated society. It has 247 hours water supply with full power backup. It is in amazing location. read more Contact Agent View Phone No. Share Feedback Crisil Silver Agent Sagar Home Developers Pvt. Ltd. 1000+ Buyers Served",2,60000000,Ready_to_move,Resale,Builder_Floor,120000
2700,4,4,Semi-Furnished,New Friends Colony,"New Friends Colony Floors, New Friends Colony",2,52500000,Ready_to_move,New_Property,Builder_Floor,23529
1800,4,4,Furnished,New Friends Colony,"Sidharth Enclave, Kilokri, Ring Road",2,12000000,Ready_to_move,New_Property,Apartment,6667
1300,3,3,Furnished,New Friends Colony,"Sidharth Enclave, Kilokri, Ring Road",1,20000000,Ready_to_move,New_Property,Apartment,15384
904.1676,2,2,Furnished,New Friends Colony,"Taj Enclave, Khairatabad",1,21500000,Ready_to_move,New_Property,Apartment,6667
540,2,1,Unfurnished,New Friends Colony,"Zakir Nagar, New Friends Colony",2,1500000,Ready_to_move,Resale,Builder_Floor,2778
35,3,2,Semi-Furnished,Okhla,"Abul Fazal Enclave Part 1, Okhla",2,4950000,Ready_to_move,Resale,Apartment,19841
1260,3,2,Semi-Furnished,Okhla,"Abul Fazal Enclave Part 1, Okhla",1,7000000,Ready_to_move,Resale,Builder_Floor,5556
540,2,1,Semi-Furnished,Okhla,"Abul Fazal Enclave Part 1, Okhla",1,3600000,Ready_to_move,New_Property,Builder_Floor,25512
675,2,2,Unfurnished,Okhla,"Abul Fazal Enclave Part-II, Okhla",1,3100000,Ready_to_move,Resale,Builder_Floor,5556
750,2,2,Semi-Furnished,Okhla,"Abul Fazal Enclave Part-II, Okhla",1,3800000,Ready_to_move,Resale,Builder_Floor,10320
900,3,2,Furnished,Okhla,"Abul Fazal Enclave Part-II, Okhla",1,5500000,Ready_to_move,Resale,Builder_Floor,16917
750,3,2,Semi-Furnished,Okhla,"Batla House Project, Batla House, Okhla",1,2400000,Ready_to_move,Resale,Builder_Floor,2778
550,2,1,Semi-Furnished,Okhla,"Batla House, Okhla",2,1600000,Ready_to_move,Resale,Apartment,2778
45,4,3,Unfurnished,Okhla,"Batla House, Okhla",1,5500000,Ready_to_move,New_Property,Builder_Floor,18750
45,4,3,Unfurnished,Okhla,"Batla House, Okhla",1,5500000,Ready_to_move,New_Property,Builder_Floor,18750
450,1,1,Semi-Furnished,Okhla,"Batla House, Okhla",1,1700000,Ready_to_move,New_Property,Builder_Floor,25512
1500,2,2,Furnished,Okhla,"Godrej South Estate, Okhla",2,24700000,Almost_ready,New_Property,Apartment,16466
1531,2,2,Unfurnished,Okhla,"Godrej South Estate, Okhla",2,25900000,Almost_ready,New_Property,Apartment,16917
976,2,2,Furnished,Okhla,"Godrej South Estate, Okhla",2,24900000,Almost_ready,New_Property,Apartment,25512
1512,2,2,Unfurnished,Okhla,"Godrej South Estate, Okhla",1,30000000,Almost_ready,New_Property,Apartment,19841
976,2,2,Furnished,Okhla,"Godrej South Estate, Okhla",1,24900000,Ready_to_move,New_Property,Apartment,25512
976,2,2,Furnished,Okhla,"Godrej South Estate, Okhla",1,24900000,Ready_to_move,New_Property,Apartment,25512
2518.7526,4,5,Unfurnished,Okhla,"Godrej South Estate, Okhla Phase 1",2,68900000,Almost_ready,New_Property,Apartment,10320
976,2,2,Unfurnished,Okhla,"Godrej South Estate, Okhla Phase 1",2,24900000,Almost_ready,New_Property,Apartment,30000
979.5149,2,2,Unfurnished,Okhla,"Godrej South Estate, Okhla Phase 1",1,24800000,Almost_ready,New_Property,Apartment,30000
945,2,2,Semi-Furnished,Okhla,"Godrej South Estate, Okhla Phase 1",1,24900000,Almost_ready,New_Property,Apartment,30000
588,2,2,Unfurnished,Okhla,"Jamia Nagar, Okhla",2,1800000,Ready_to_move,New_Property,Apartment,10320
3150,4,5,Semi-Furnished,Okhla,"Sukhdev Vihar, Okhla",3,61500000,Ready_to_move,New_Property,Builder_Floor,5556
2500,4,4,Semi-Furnished,Okhla,"Sukhdev Vihar, Okhla",2,75000000,Ready_to_move,Resale,Builder_Floor,30000
1100,3,3,Semi-Furnished,Okhla,"Sukhdev Vihar, Okhla",2,12500000,Ready_to_move,Resale,Apartment,2778
1000,2,2,Unfurnished,Okhla,"Sukhdev Vihar, Okhla",2,11700000,Ready_to_move,Resale,Builder_Floor,16917
750,3,2,Furnished,Okhla,"Sukhdev Vihar, Okhla",2,13500000,Ready_to_move,Resale,Apartment,16917
2000,4,4,Semi-Furnished,Okhla,"Sukhdev Vihar, Okhla",1,27500000,Ready_to_move,Resale,Builder_Floor,5556
2907,4,4,Semi-Furnished,Okhla,"Sukhdev Vihar, Okhla",1,30000000,Ready_to_move,Resale,Apartment,10320
2210,4,3,Semi-Furnished,Okhla,"Sukhdev Vihar, Okhla",1,41000000,Ready_to_move,Resale,Builder_Floor,6667
2210,4,3,Semi-Furnished,Okhla,"Sukhdev Vihar, Okhla",1,41000000,Ready_to_move,Resale,Builder_Floor,10320
810,2,2,Semi-Furnished,Okhla,"Sukhdev Vihar, Okhla",1,14500000,Ready_to_move,Resale,Apartment,5556
1500,3,2,Semi-Furnished,Okhla,"Sukhdev Vihar, Okhla",1,16000000,Ready_to_move,Resale,Apartment,19841
900,2,2,Unfurnished,Okhla,"Sukhdev Vihar, Okhla",1,11000000,Ready_to_move,Resale,Apartment,25512
1800,3,3,Furnished,Patel Nagar,"Patel Nagar East, Patel Nagar",3,50000000,Ready_to_move,Resale,Apartment,27778
1530,3,3,Semi-Furnished,Patel Nagar,"Patel Nagar East, Patel Nagar",2,26500000,Ready_to_move,Resale,Builder_Floor,7500
1800,3,3,Semi-Furnished,Patel Nagar,"Patel Nagar East, Patel Nagar",2,27000000,Ready_to_move,Resale,Builder_Floor,8421
100,3,2,Semi-Furnished,Patel Nagar,"Patel Nagar East, Patel Nagar",2,16000000,Ready_to_move,Resale,Apartment,160000
1782,3,3,Semi-Furnished,Patel Nagar,"Patel Nagar East, Patel Nagar",1,15000000,Ready_to_move,Resale,Apartment,8418
2000,3,3,Semi-Furnished,Patel Nagar,"Patel Nagar East, Patel Nagar",1,37500000,Ready_to_move,Resale,Apartment,23840
200,1,1,Semi-Furnished,Patel Nagar,"Patel Nagar East, Patel Nagar",1,7000000,Ready_to_move,Resale,Apartment,13333
70,2,3,Furnished,Patel Nagar,"Patel Nagar South, Patel Nagar",1,8200000,Ready_to_move,New_Property,Builder_Floor,23840
2000,4,4,Semi-Furnished,Patel Nagar,Patel Nagar West,3,15000000,Ready_to_move,Resale,Builder_Floor,7500
1800,3,3,Unfurnished,Patel Nagar,Patel Nagar West,3,21100000,Ready_to_move,Resale,Builder_Floor,11722
900,2,2,Furnished,Patel Nagar,Patel Nagar West,3,7400000,Ready_to_move,Resale,Builder_Floor,23840
1500,3,3,Semi-Furnished,Patel Nagar,Patel Nagar West,2,19500000,Ready_to_move,Resale,Builder_Floor,8421
950,2,2,Semi-Furnished,Patel Nagar,Patel Nagar West,2,8000000,Ready_to_move,Resale,Builder_Floor,8421
900,3,2,Furnished,Patel Nagar,Patel Nagar West,2,10400000,Ready_to_move,Resale,Builder_Floor,11556
270,1,1,Unfurnished,Patel Nagar,Patel Nagar West,2,1700000,Ready_to_move,Resale,Builder_Floor,11556
1680,4,5,Semi-Furnished,Patel Nagar,Patel Nagar West,1,20000000,Ready_to_move,Resale,Builder_Floor,23840
1500,3,3,Unfurnished,Patel Nagar,Patel Nagar West,1,12500000,Ready_to_move,Resale,Builder_Floor,8333
1800,3,3,Unfurnished,Patel Nagar,Patel Nagar West,1,24000000,Ready_to_move,Resale,Apartment,13333
850,2,3,Semi-Furnished,Patel Nagar,Patel Nagar West,1,5900000,Ready_to_move,Resale,Builder_Floor,24718
900,3,2,Unfurnished,Patel Nagar,Patel Nagar West,1,12000000,Ready_to_move,Resale,Builder_Floor,13333
800,3,2,Unfurnished,Patel Nagar,Patel Nagar West,1,8000000,Ready_to_move,Resale,Builder_Floor,23840
900,3,2,Semi-Furnished,Patel Nagar,Patel Nagar West,1,9500000,Ready_to_move,Resale,Builder_Floor,23840
405,2,1,Semi-Furnished,Patel Nagar,Patel Nagar West,1,3950000,Ready_to_move,Resale,Apartment,1667
900,2,2,Semi-Furnished,Punjabi Bagh,"Bhagwan Das Nagar, Punjabi Bagh",1,15000000,Ready_to_move,Resale,Builder_Floor,16667
464,3,1,Unfurnished,Punjabi Bagh,"Bhagwan Das Nagar, Punjabi Bagh",1,4200000,Ready_to_move,Resale,Builder_Floor,15278
